Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,Count,Score,Count.zero,Score.zero,"close.on.reef(0-0.275m, 5)","just.outside.of.small.frame.or.on.top(0.276-0.45m, 4)","within.1m.of.cage.far.from.small.cage.at.cage.frame.for.lg.cage(0.46-1m, 3)","between.1and2m.of.cage(1.1-2m, 2)","beyond2m.of.cage(2.1m+, 1)",not.present(0),total.num.images.for.time.lapse,total.time.min,,minimum number of images = 650,6500,108.3333333,1.805555556
GCJ,3,10,High,1,60,35639,CAPR,,,0,0,,,,,,,369,61.5,,,,,
GCJ,1,1,Low,,16,,FHASE,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,16,,FSEPU,,,,,,,,,,,,,,,,,
TG,2,6,Low,3,180,21797,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,,16,,MHASE,,,,,,,,,,,,,,,,,
TG,2,6,Low,3,180,21797,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,,16,,PACL,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,32,,FHASE,48,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,32,,FSEPU,48,,,,,,,,,,,,,,,,
TG,2,6,Low,3,180,21797,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,,32,,MHASE,48,,,,,,,,,,,,,,,,
TG,2,6,Low,3,180,21797,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,,32,,PACL,48,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,48,,FHASE,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,48,,FSEPU,,,,,,,,,,,,,,,,,
TG,2,6,Low,3,48,21797,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,,48,,MHASE,,,,,,,,,,,,,,,,,
TG,2,6,Low,3,180,21797,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,,,,PACL,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,,,FHASE,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,,,FSEPU,,,,,,,,,,,,,,,,,
TG,2,6,Low,3,180,21797,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,,,,MHASE,,,,,,,,,,,,,,,,,
TG,2,6,Low,3,180,21797,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,,,,PACL,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,,,FHASE,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,,,FSEPU,,,,,,,,,,,,,,,,,
TG,2,6,Low,3,180,21797,HYRU,0,0,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,,,,MHASE,,,,,,,,,,,,,,,,,
TG,2,6,Low,3,180,21797,MSEPU,0,0,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,,,,PACL,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,,,FHASE,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,,,FSEPU,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,,,MHASE,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,,,,PACL,,,,,,,,,,,,,,,,,
GCJ,1,1,Low,1,60,22521,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,1,60,22521,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,1,60,22521,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,1,60,22521,PACL,,,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,2,120,22581,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,2,120,22581,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,2,120,22581,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,1,Low,2,120,22581,PACL,,,0,0,,,,,,,,,,,,,
GCJ,1,2,Medium,1,60,21385,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,2,Medium,1,60,21385,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,2,Medium,1,60,21385,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,2,Medium,1,60,21385,PACL,,,0,0,,,,,,,,,,,,,
GCJ,1,2,Medium,2,120,21445,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,2,Medium,2,120,21445,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,2,Medium,2,120,21445,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,2,Medium,2,120,21445,PACL,,,0,0,,,,,,,,,,,,,
GCJ,1,3,Low,1,60,20793,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,3,Low,1,60,20793,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,1,60,35639,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,3,Low,1,60,20793,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,1,60,35639,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,3,Low,1,60,20793,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,1,60,35639,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,2,120,35699,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,3,Low,2,120,20853,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,3,Low,2,120,20853,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,2,120,35699,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,3,Low,2,120,20853,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,2,120,35699,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,3,Low,2,120,20853,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,2,120,35699,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,3,180,35759,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,4,High,1,60,10628,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,4,High,1,60,10628,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,3,180,35759,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,4,High,1,60,10628,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,3,180,35759,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,4,High,1,60,10628,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,3,180,35759,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,4,240,35819,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,4,High,2,120,10688,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,4,High,2,120,10688,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,4,240,35819,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,4,High,2,120,10688,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,4,240,35819,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,4,High,2,120,10688,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,4,240,35819,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,5,300,35879,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,5,Medium,1,60,11217,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,5,Medium,1,60,11217,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,5,300,35879,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,5,Medium,1,60,11217,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,5,300,35879,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,5,Medium,1,60,11217,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,10,High,5,300,35879,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,1,60,34658,CAPR,,,0,0,,,,,,,280,46.66666667,,,,,
GCJ,1,5,Medium,2,120,11277,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,5,Medium,2,120,11277,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,1,60,34658,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,5,Medium,2,120,11277,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,1,60,34658,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,5,Medium,2,120,11277,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,1,60,34658,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,2,120,34718,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,6,High,1,60,12383,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,6,High,1,60,12383,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,2,120,34718,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,6,High,1,60,12383,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,2,120,34718,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,6,High,1,60,12383,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,2,120,34718,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,3,180,34778,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,6,High,2,120,12443,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,6,High,2,120,12443,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,3,180,34778,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,6,High,2,120,12443,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,3,180,34778,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,6,High,2,120,12443,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,3,180,34778,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,4,240,34838,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,1,60,50557,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,1,60,50557,FSEPU,3,2,3,2,,,,,,,,,,,,,
GCJ,3,11,Low,4,240,34838,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,1,60,50557,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,4,240,34838,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,1,60,50557,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,4,240,34838,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,5,300,34898,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,2,120,50617,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,2,120,50617,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,5,300,34898,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,2,120,50617,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,5,300,34898,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,2,120,50617,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,11,Low,5,300,34898,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,1,60,96065,CAPR,,,0,0,,,,,,,209,34.83333333,,,,,
GCJ,1,7,Medium,3,180,50677,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,3,180,50677,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,1,60,96065,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,3,180,50677,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,1,60,96065,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,3,180,50677,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,1,60,96065,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,2,120,96125,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,4,240,50737,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,4,240,50737,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,2,120,96125,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,4,240,50737,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,2,120,96125,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,7,Medium,4,240,50737,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,2,120,96125,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,3,180,96185,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,1,60,11956,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,1,60,11956,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,3,180,96185,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,1,60,11956,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,3,180,96185,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,1,60,11956,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,12,Medium,3,180,96185,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,1,60,75841,CAPR,,,0,0,,,,,,,223,37.16666667,,,,,
GCJ,1,8,Low,2,120,12016,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,2,120,12016,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,1,60,75841,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,2,120,12016,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,1,60,75841,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,2,120,12016,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,1,60,75841,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,2,120,75901,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,3,180,12076,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,3,180,12076,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,2,120,75901,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,3,180,12076,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,2,120,75901,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,8,Low,3,180,12076,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,2,120,75901,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,3,180,75961,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,9,High,1,60,22189,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,9,High,1,60,22189,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,3,180,75961,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,9,High,1,60,22189,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,3,180,75961,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,9,High,1,60,22189,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,13,Low,3,180,75961,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,1,60,25359,CAPR,,,0,0,,,,,,,224,37.33333333,,,,,
GCJ,1,9,High,2,120,22249,FHASE,1,2,1,2,,,,,,,,,,,,,
GCJ,1,9,High,2,120,22249,FSEPU,1,5,1,5,,,,,,,,,,,,,
GCJ,3,14,High,1,60,25359,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,9,High,2,120,22249,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,1,60,25359,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,9,High,2,120,22249,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,1,60,25359,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,2,120,25419,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,9,High,3,180,22309,FHASE,1,4,1,4,,,,,,,,,,,,,
GCJ,1,9,High,3,180,22309,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,2,120,25419,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,9,High,3,180,22309,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,2,120,25419,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,9,High,3,180,22309,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,2,120,25419,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,3,180,25479,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,10,Low,1,60,60809,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,10,Low,1,60,60809,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,3,180,25479,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,10,Low,1,60,60809,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,3,180,25479,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,10,Low,1,60,60809,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,3,180,25479,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,4,240,25539,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,10,Low,2,120,60869,FHASE,1,2,1,2,,,,,,,,,,,,,
GCJ,1,10,Low,2,120,60869,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,4,240,25539,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,10,Low,2,120,60869,MHASE,2,2,2,2,,,,,,,,,,,,,
GCJ,3,14,High,4,240,25539,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,10,Low,2,120,60869,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,14,High,4,240,25539,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,1,60,24428,CAPR,,,0,0,,,,,,,230,38.33333333,,,,,
GCJ,1,10,Low,3,180,60929,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,10,Low,3,180,60929,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,1,60,24428,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,10,Low,3,180,60929,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,1,60,24428,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,10,Low,3,180,60929,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,1,60,24428,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,2,120,24488,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,11,Medium,1,60,71002,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,11,Medium,1,60,71002,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,2,120,24488,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,11,Medium,1,60,71002,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,2,120,24488,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,11,Medium,1,60,71002,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,2,120,24488,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,3,180,24548,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,11,Medium,2,120,71062,FHASE,1,2,1,2,,,,,,,,,,,,,
GCJ,1,11,Medium,2,120,71062,FSEPU,1,2,1,2,,,,,,,,,,,,,
GCJ,3,15,Low,3,180,24548,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,11,Medium,2,120,71062,MHASE,1,4,1,4,,,,,,,,,,,,,
GCJ,3,15,Low,3,180,24548,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,11,Medium,2,120,71062,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,3,180,24548,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,4,240,24608,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,11,Medium,3,180,71122,FHASE,1,3,1,3,,,,,,,,,,,,,
GCJ,1,11,Medium,3,180,71122,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,4,240,24608,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,11,Medium,3,180,71122,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,4,240,24608,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,11,Medium,3,180,71122,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,15,Low,4,240,24608,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,1,60,13760,CAPR,,,0,0,,,,,,,668,111.3333333,,,,,
GCJ,1,12,High,1,60,10441,FHASE,1,5,1,5,,,,,,,,,,,,,
GCJ,1,12,High,1,60,10441,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,1,60,13760,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,12,High,1,60,10441,MHASE,2,4,2,4,,,,,,,,,,,,,
GCJ,3,16,Low,1,60,13760,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,12,High,1,60,10441,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,1,60,13760,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,2,120,13820,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,12,High,2,120,10501,FHASE,3,3,3,3,,,,,,,,,,,,,
GCJ,1,12,High,2,120,10501,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,2,120,13820,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,12,High,2,120,10501,MHASE,1,3,1,3,,,,,,,,,,,,,
GCJ,3,16,Low,2,120,13820,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,12,High,2,120,10501,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,2,120,13820,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,3,180,13880,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,12,High,3,180,10561,FHASE,1,5,1,5,,,,,,,,,,,,,
GCJ,1,12,High,3,180,10561,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,3,180,13880,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,12,High,3,180,10561,MHASE,2,4,2,4,,,,,,,,,,,,,
GCJ,3,16,Low,3,180,13880,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,12,High,3,180,10561,PACL,1,3,1,3,,,,,,,,,,,,,
GCJ,3,16,Low,3,180,13880,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,4,240,13940,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,13,Low,1,60,21143,FHASE,,,0,0,,,,,,,148,24.66666667,,,,,
GCJ,1,13,Low,1,60,21143,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,4,240,13940,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,13,Low,1,60,21143,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,4,240,13940,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,13,Low,1,60,21143,PACL,1,3,1,3,,,,,,,,,,,,,
GCJ,3,16,Low,4,240,13940,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,5,300,14000,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,13,Low,2,120,21203,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,13,Low,2,120,21203,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,5,300,14000,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,13,Low,2,120,21203,MHASE,1,3,1,3,,,,,,,,,,,,,
GCJ,3,16,Low,5,300,14000,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,13,Low,2,120,21203,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,5,300,14000,PANE,,,0,0,,,,,,,,,,,,,
GCJ,1,14,Medium,1,60,21780,FHASE,,,0,0,,,,,,,165,27.5,,,,,
GCJ,1,14,Medium,1,60,21780,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,6,360,14060,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,14,Medium,1,60,21780,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,6,360,14060,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,14,Medium,1,60,21780,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,6,360,14060,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,7,420,14120,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,14,Medium,2,120,21840,FHASE,2,4,2,4,,,,,,,,,,,,,
GCJ,1,14,Medium,2,120,21840,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,7,420,14120,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,14,Medium,2,120,21840,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,7,420,14120,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,14,Medium,2,120,21840,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,7,420,14120,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,8,480,14180,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,1,60,42854,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,1,60,42854,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,8,480,14180,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,1,60,42854,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,8,480,14180,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,1,60,42854,PACL,1,4,1,4,,,,,,,,,,,,,
GCJ,3,16,Low,8,480,14180,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,9,540,14240,CAPR,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,2,120,42904,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,2,120,42904,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,9,540,14240,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,2,120,42904,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,9,540,14240,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,2,120,42904,PACL,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,9,540,14240,PANE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,10,600,14300,CAPR,1,3,1,3,,,,,,,,,,,,,
GCJ,1,15,High,3,180,42964,FHASE,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,3,180,42964,FSEPU,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,10,600,14300,HYRU,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,3,180,42964,MHASE,,,0,0,,,,,,,,,,,,,
GCJ,3,16,Low,10,600,14300,MSEPU,,,0,0,,,,,,,,,,,,,
GCJ,1,15,High,3,180,42964,PACL,,,0,0,,,,,,,,,,,,,
