Interval,Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,Count,Score,Count.zero,Score.zero,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,14,450,16757,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,14,450,16757,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,14,450,16757,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,14,450,16757,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,14,450,16757,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,14,450,16757,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,16,510,16817,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,16,510,16817,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,16,510,16817,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,16,510,16817,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,16,510,16817,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,16,510,16817,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,16,510,16817,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,16,510,16817,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,18,570,16877,CAPR,,,0,0,,,,,starting here blank cells mean 0,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,18,570,16877,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,18,570,16877,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,18,570,16877,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,18,570,16877,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,18,570,16877,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,18,570,16877,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,18,570,16877,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,20,630,16937,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,20,630,16937,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,20,630,16937,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,20,630,16937,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,20,630,16937,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,20,630,16937,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,20,630,16937,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,20,630,16937,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,22,690,16997,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,22,690,16997,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,22,690,16997,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,22,690,16997,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,22,690,16997,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,22,690,16997,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,22,690,16997,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,22,690,16997,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,24,750,17057,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,24,750,17057,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,24,750,17057,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,24,750,17057,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,24,750,17057,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,24,750,17057,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,24,750,17057,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,24,750,17057,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,26,810,17117,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,26,810,17117,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,26,810,17117,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,26,810,17117,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,26,810,17117,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,26,810,17117,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,26,810,17117,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,4,18,High,26,810,17117,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,2,60,18433,FSEPU,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,2,60,18433,MHASE,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,2,60,18433,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,2,60,18433,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,2,60,18433,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,2,60,18433,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,2,60,18433,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,2,60,18433,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,4,120,18493,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,4,120,18493,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,4,120,18493,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,4,120,18493,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,4,120,18493,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,4,120,18493,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,4,120,18493,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,4,120,18493,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,6,180,18553,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,6,180,18553,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,6,180,18553,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,6,180,18553,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,6,180,18553,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,6,180,18553,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,6,180,18553,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,6,180,18553,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,8,240,18613,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,8,240,18613,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,8,240,18613,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,8,240,18613,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,8,240,18613,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,8,240,18613,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,8,240,18613,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,8,240,18613,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,10,300,18673,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,10,300,18673,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,10,300,18673,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,10,300,18673,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,10,300,18673,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,10,300,18673,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,10,300,18673,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,10,300,18673,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,12,360,18733,MHASE,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,12,360,18733,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,12,360,18733,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,12,360,18733,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,12,360,18733,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,12,360,18733,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,12,360,18733,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,12,360,18733,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,14,420,18793,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,14,420,18793,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,14,420,18793,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,14,420,18793,FHASE,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,14,420,18793,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,14,420,18793,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,14,420,18793,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,14,420,18793,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,15,480,18853,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,15,480,18853,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,15,480,18853,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,15,480,18853,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,15,480,18853,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,15,480,18853,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,15,480,18853,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,15,480,18853,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,16,540,18913,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,16,540,18913,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,16,540,18913,MHASE,3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,16,540,18913,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,16,540,18913,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,16,540,18913,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,16,540,18913,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,16,540,18913,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,17,600,18973,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,17,600,18973,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,17,600,18973,MHASE,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,17,600,18973,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,17,600,18973,PACL,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,17,600,18973,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,17,600,18973,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,17,600,18973,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,660,19033,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,660,19033,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,660,19033,MHASE,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,660,19033,FHASE,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,660,19033,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,660,19033,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,660,19033,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,660,19033,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,720,19093,MSEPU,,,0,0,,,,,"started reading every 60 frames, changed read number to 14 so I wouldnt accidentally delete it during data cleaning",,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,720,19093,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,720,19093,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,720,19093,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,720,19093,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,720,19093,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,720,19093,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,18,720,19093,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,19,780,19093,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,19,780,19093,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,19,780,19093,MHASE,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,19,780,19093,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,19,780,19093,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,19,780,19093,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,19,780,19093,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,19,780,19093,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,20,840,19153,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,20,840,19153,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,20,840,19153,MHASE,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,20,840,19153,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,20,840,19153,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,20,840,19153,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,20,840,19153,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,20,840,19153,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,21,900,19213,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,21,900,19213,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,21,900,19213,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,21,900,19213,FHASE,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,21,900,19213,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,21,900,19213,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,21,900,19213,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,21,900,19213,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,22,960,19273,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,22,960,19273,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,22,960,19273,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,22,960,19273,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,22,960,19273,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,22,960,19273,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,22,960,19273,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,22,960,19273,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,23,1020,19333,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,23,1020,19333,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,23,1020,19333,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,23,1020,19333,FHASE,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,23,1020,19333,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,23,1020,19333,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,23,1020,19333,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,23,1020,19333,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,24,1080,19393,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,24,1080,19393,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,24,1080,19393,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,24,1080,19393,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,24,1080,19393,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,24,1080,19393,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,24,1080,19393,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,24,1080,19393,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,25,1140,19453,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,25,1140,19453,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,25,1140,19453,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,25,1140,19453,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,25,1140,19453,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,25,1140,19453,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,25,1140,19453,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,25,1140,19453,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,26,1200,19513,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,26,1200,19513,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,26,1200,19513,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,26,1200,19513,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,26,1200,19513,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,26,1200,19513,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,26,1200,19513,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,15,High,26,1200,19513,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,2,60,17604,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,2,60,17604,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,2,60,17604,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,2,60,17604,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,2,60,17604,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,2,60,17604,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,2,60,17604,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,2,60,17604,HYRU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,4,120,17664,MSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,4,120,17664,FSEPU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,4,120,17664,MHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,4,120,17664,FHASE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,4,120,17664,PACL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,4,120,17664,PANE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Ten.minute,MB,5,17,Low,4,120,17664,CAPR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
