Reader,Trial,Reef,Treatment,Read.number.every.5.min,frame.number,IMG.num,Species,count.prop,prop.sublethal,prop.lethal
GJ,1,3,Low,1,60,20793,PACL,0,0,0
GJ,1,3,Low,2,120,20853,FHASE,0,0,0
GJ,1,3,Low,2,120,20853,FSEPU,0,0,0
GJ,1,3,Low,2,120,20853,MHASE,0,0,0
GJ,1,3,Low,2,120,20853,PACL,0,0,0
GJ,1,8,Low,1,60,11956,FHASE,0,0,0
GJ,1,8,Low,1,60,11956,FSEPU,0,0,0
GJ,1,8,Low,1,60,11956,MHASE,0,0,0
GJ,1,8,Low,1,60,11956,PACL,0,0,0
GJ,1,8,Low,2,120,12016,FHASE,0,0,0
GJ,1,8,Low,2,120,12016,FSEPU,0,0,0
GJ,1,8,Low,2,120,12016,MHASE,0,0,0
GJ,1,8,Low,2,120,12016,PACL,0,0,0
GJ,1,8,Low,3,180,12076,FHASE,0,0,0
GJ,1,8,Low,3,180,12076,FSEPU,0,0,0
GJ,1,8,Low,3,180,12076,MHASE,0,0,0
GJ,1,8,Low,3,180,12076,PACL,0,0,0
GJ,1,10,Low,1,60,60809,FHASE,0,0,0
GJ,1,10,Low,1,60,60809,FSEPU,0,0,0
GJ,1,10,Low,1,60,60809,MHASE,0,0,0
GJ,1,10,Low,1,60,60809,PACL,0,0,0
GJ,1,10,Low,2,120,60869,FHASE,1,0,0
GJ,1,10,Low,2,120,60869,FSEPU,0,0,0
GJ,1,10,Low,2,120,60869,MHASE,1,0,0
GJ,1,10,Low,2,120,60869,PACL,0,0,0
GJ,1,10,Low,3,180,60929,FHASE,0,0,0
GJ,1,10,Low,3,180,60929,FSEPU,0,0,0
GJ,1,10,Low,3,180,60929,MHASE,0,0,0
GJ,1,10,Low,3,180,60929,PACL,0,0,0
GJ,1,13,Low,1,60,21143,FHASE,0,0,0
GJ,1,13,Low,1,60,21143,FSEPU,0,0,0
GJ,1,13,Low,1,60,21143,MHASE,0,0,0
GJ,1,13,Low,1,60,21143,PACL,1,0,0
GJ,1,13,Low,2,120,21203,FHASE,0,0,0
GJ,1,13,Low,2,120,21203,FSEPU,0,0,0
GJ,1,13,Low,2,120,21203,MHASE,1,0,0
GJ,1,13,Low,2,120,21203,PACL,0,0,0
GJ,1,16,Low,1,60,11589,FHASE,0,0,0
GJ,1,16,Low,1,60,11589,FSEPU,0,0,0
GJ,1,16,Low,1,60,11589,MHASE,0,0,0
GJ,1,16,Low,1,60,11589,PACL,1,0,0
GJ,1,16,Low,2,120,11649,FHASE,0,0,0
GJ,1,16,Low,2,120,11649,FSEPU,0,0,0
GJ,1,16,Low,2,120,11649,MHASE,0,0,0
GJ,1,16,Low,2,120,11649,PACL,1,0,0
GJ,1,16,Low,3,180,11709,FHASE,0,0,0
GJ,1,16,Low,3,180,11709,FSEPU,0,0,0
GJ,1,16,Low,3,180,11709,MHASE,0,0,0
GJ,1,16,Low,3,180,11709,PACL,0,0,0
GJ,2,13,Low,1,60,23182,FHASE,0,0,0
GJ,2,13,Low,1,60,23182,FSEPU,0,0,0
GJ,2,13,Low,1,60,23182,MHASE,0,0,0
GJ,2,13,Low,1,60,23182,PACL,1,0,0
GJ,2,13,Low,2,120,23242,FHASE,0,0,0
GJ,2,13,Low,2,120,23242,FSEPU,0,0,0
GJ,2,13,Low,2,120,23242,MHASE,0,0,0
GJ,2,13,Low,2,120,23242,PACL,0,0,0
GJ,2,13,Low,3,180,23302,FHASE,1,0,0
GJ,2,13,Low,3,180,23302,FSEPU,0,0,0
GJ,2,13,Low,3,180,23302,MHASE,0,0,0
GJ,2,13,Low,3,180,23302,PACL,0,0,0
GJ,2,13,Low,4,240,23362,FHASE,1,0,0
GJ,2,13,Low,4,240,23362,FSEPU,0,0,0
GJ,2,13,Low,4,240,23362,MHASE,1,0,0
GJ,2,13,Low,4,240,23362,PACL,0,0,0
GJ,2,13,Low,5,300,23422,FHASE,0,0,0
GJ,2,13,Low,5,300,23422,FSEPU,0,0,0
GJ,2,13,Low,5,300,23422,MHASE,0,0,0
GJ,2,13,Low,5,300,23422,PACL,0,0,0
GJ,2,13,Low,6,360,23482,FHASE,0,0,0
GJ,2,13,Low,6,360,23482,FSEPU,0,0,0
GJ,2,13,Low,6,360,23482,MHASE,0,0,0
GJ,2,13,Low,6,360,23482,PACL,0,0,0
GJ,2,13,Low,7,420,23542,FHASE,0,0,0
GJ,2,13,Low,7,420,23542,FSEPU,0,0,0
GJ,2,13,Low,7,420,23542,MHASE,0,0,0
GJ,2,13,Low,7,420,23542,PACL,0,0,0
GJ,2,13,Low,8,480,23602,FHASE,0,0,0
GJ,2,13,Low,8,480,23602,FSEPU,0,0,0
GJ,2,13,Low,8,480,23602,MHASE,0,0,0
GJ,2,13,Low,8,480,23602,PACL,0,0,0
GJ,2,13,Low,9,540,23662,FHASE,0,0,0
GJ,2,13,Low,9,540,23662,FSEPU,0,0,0
GJ,2,13,Low,9,540,23662,MHASE,0,0,0
GJ,2,13,Low,9,540,23662,PACL,0,0,0
GJ,2,16,Low,1,60,33790,FHASE,0,0,0
GJ,2,16,Low,1,60,33790,FSEPU,0,0,0
GJ,2,16,Low,1,60,33790,MHASE,0,0,0
GJ,2,16,Low,1,60,33790,PACL,0,0,0
GJ,2,16,Low,2,120,33850,FHASE,0,0,0
GJ,2,16,Low,2,120,33850,FSEPU,0,0,0
GJ,2,16,Low,2,120,33850,MHASE,0,0,0
GJ,2,16,Low,2,120,33850,PACL,0,0,0
GJ,2,16,Low,3,180,33910,FHASE,0,0,0
GJ,2,16,Low,3,180,33910,FSEPU,0,0,0
GJ,2,16,Low,3,180,33910,MHASE,0,0,0
GJ,2,16,Low,3,180,33910,PACL,0,0,0
GJ,2,16,Low,4,240,33970,FHASE,0,0,0
GJ,2,16,Low,4,240,33970,FSEPU,0,0,0
GJ,2,16,Low,4,240,33970,MHASE,0,0,0
GJ,2,16,Low,4,240,33970,PACL,0,0,0
GJ,2,16,Low,5,300,34030,FHASE,0,0,0
GJ,2,16,Low,5,300,34030,FSEPU,0,0,0
GJ,2,16,Low,5,300,34030,MHASE,0,0,0
GJ,2,16,Low,5,300,34030,PACL,0,0,0
GJ,3,11,Low,1,60,34658,FHASE,0,0,0
GJ,3,11,Low,1,60,34658,FSEPU,0,0,0
GJ,3,11,Low,1,60,34658,MHASE,0,0,0
GJ,3,11,Low,1,60,34658,PACL,0,0,0
GJ,3,11,Low,2,120,34718,FHASE,0,0,0
GJ,3,11,Low,2,120,34718,FSEPU,0,0,0
GJ,3,11,Low,2,120,34718,MHASE,0,0,0
GJ,3,11,Low,2,120,34718,PACL,0,0,0
GJ,3,11,Low,3,180,34778,FHASE,0,0,0
GJ,3,11,Low,3,180,34778,FSEPU,0,0,0
GJ,3,11,Low,3,180,34778,MHASE,0,0,0
GJ,3,11,Low,3,180,34778,PACL,0,0,0
GJ,3,11,Low,4,240,34838,FHASE,0,0,0
GJ,3,11,Low,4,240,34838,FSEPU,0,0,0
GJ,3,11,Low,4,240,34838,MHASE,0,0,0
GJ,3,11,Low,4,240,34838,PACL,0,0,0
GJ,3,11,Low,5,300,34898,FHASE,0,0,0
GJ,3,11,Low,5,300,34898,FSEPU,0,0,0
GJ,3,11,Low,5,300,34898,MHASE,0,0,0
GJ,3,11,Low,5,300,34898,PACL,0,0,0
GJ,3,13,Low,1,60,75841,FHASE,0,0,0
GJ,3,13,Low,1,60,75841,FSEPU,0,0,0
GJ,3,13,Low,1,60,75841,MHASE,0,0,0
GJ,3,13,Low,1,60,75841,PACL,0,0,0
GJ,3,13,Low,2,120,75901,FHASE,0,0,0
GJ,3,13,Low,2,120,75901,FSEPU,0,0,0
GJ,3,13,Low,2,120,75901,MHASE,1,0,0
GJ,3,13,Low,2,120,75901,PACL,0,0,0
GJ,3,13,Low,3,180,75961,FHASE,0,0,0
GJ,3,13,Low,3,180,75961,FSEPU,0,0,0
GJ,3,13,Low,3,180,75961,MHASE,0,0,0
GJ,3,13,Low,3,180,75961,PACL,0,0,0
GJ,3,15,Low,1,60,24428,FHASE,0,0,0
GJ,3,15,Low,1,60,24428,FSEPU,0,0,0
GJ,3,15,Low,1,60,24428,MHASE,0,0,0
GJ,3,15,Low,1,60,24428,PACL,0,0,0
GJ,3,15,Low,2,120,24488,FHASE,0,0,0
GJ,3,15,Low,2,120,24488,FSEPU,0,0,0
GJ,3,15,Low,2,120,24488,MHASE,0,0,0
GJ,3,15,Low,2,120,24488,PACL,0,0,0
GJ,3,15,Low,3,180,24548,FHASE,0,0,0
GJ,3,15,Low,3,180,24548,FSEPU,0,0,0
GJ,3,15,Low,3,180,24548,MHASE,0,0,0
GJ,3,15,Low,3,180,24548,PACL,0,0,0
GJ,3,15,Low,4,240,24608,FHASE,0,0,0
GJ,3,15,Low,4,240,24608,FSEPU,0,0,0
GJ,3,15,Low,4,240,24608,MHASE,0,0,0
GJ,3,15,Low,4,240,24608,PACL,0,0,0
MB,2,8,Low,1,60,33532,FHASE,0,0,0
MB,2,8,Low,1,60,33532,FSEPU,0,0,0
MB,2,8,Low,1,60,33532,MHASE,0,0,0
MB,2,8,Low,1,60,33532,PACL,0,0,0
MB,2,8,Low,2,120,33592,FHASE,0,0,0
MB,2,8,Low,2,120,33592,FSEPU,0,0,0
MB,2,8,Low,2,120,33592,MHASE,0,0,0
MB,2,8,Low,2,120,33592,PACL,0,0,0
MB,2,8,Low,3,180,33652,FHASE,0,0,0
MB,2,8,Low,3,180,33652,FSEPU,0,0,0
MB,2,8,Low,3,180,33652,MHASE,0,0,0
MB,2,8,Low,3,180,33652,PACL,0,0,0
MB,2,8,Low,4,240,33712,FHASE,0,0,0
MB,2,8,Low,4,240,33712,FSEPU,0,0,0
MB,2,8,Low,4,240,33712,MHASE,0,0,0
MB,2,8,Low,4,240,33712,PACL,1,0,0
MB,2,8,Low,5,300,33772,FHASE,0,0,0
MB,2,8,Low,5,300,33772,FSEPU,0,0,0
MB,2,8,Low,5,300,33772,MHASE,0,0,0
MB,2,8,Low,5,300,33772,PACL,0,0,0
MB,2,8,Low,6,360,33832,FHASE,0,0,0
MB,2,8,Low,6,360,33832,FSEPU,0,0,0
MB,2,8,Low,6,360,33832,MHASE,0,0,0
MB,2,8,Low,6,360,33832,PACL,0,0,0
MB,2,10,Low,1,60,22321,FHASE,0,0,0
MB,2,10,Low,1,60,22321,FSEPU,0,0,0
MB,2,10,Low,1,60,22321,MHASE,0,0,0
MB,2,10,Low,1,60,22321,PACL,0,0,0
MB,2,10,Low,2,120,22381,FHASE,1,0,0
MB,2,10,Low,2,120,22381,FSEPU,0,0,0
MB,2,10,Low,2,120,22381,MHASE,1,0,0
MB,2,10,Low,2,120,22381,PACL,0,0,0
MB,2,10,Low,3,180,22441,FHASE,1,0,0
MB,2,10,Low,3,180,22441,FSEPU,0,0,0
MB,2,10,Low,3,180,22441,MHASE,0,0,0
MB,2,10,Low,3,180,22441,PACL,0,0,0
MB,2,10,Low,4,240,22501,FHASE,0,0,0
MB,2,10,Low,4,240,22501,FSEPU,0,0,0
MB,2,10,Low,4,240,22501,MHASE,0,0,0
MB,2,10,Low,4,240,22501,PACL,0,0,0
MB,2,10,Low,5,300,22561,FHASE,0,0,0
MB,2,10,Low,5,300,22561,FSEPU,1,0,0
MB,2,10,Low,5,300,22561,MHASE,0,0,0
MB,2,10,Low,5,300,22561,PACL,0,0,0
MB,2,10,Low,6,360,22621,FHASE,0,0,0
MB,2,10,Low,6,360,22621,FSEPU,0,0,0
MB,2,10,Low,6,360,22621,MHASE,0,0,0
MB,2,10,Low,6,360,22621,PACL,0,0,0
MB,2,10,Low,7,420,22681,FHASE,0,0,0
MB,2,10,Low,7,420,22681,FSEPU,0,0,0
MB,2,10,Low,7,420,22681,MHASE,0,0,0
MB,2,10,Low,7,420,22681,PACL,0,0,0
MB,2,10,Low,8,480,22741,FHASE,0,0,0
MB,2,10,Low,8,480,22741,FSEPU,0,0,0
MB,2,10,Low,8,480,22741,MHASE,0,0,0
MB,2,10,Low,8,480,22741,PACL,1,0,0
TG,2,2,Low,1,60,11291,FHASE,1,0,0
TG,2,2,Low,1,60,11291,FSEPU,0,0,0
TG,2,2,Low,1,60,11291,MHASE,1,0,0
TG,2,2,Low,1,60,11291,PACL,0,0,0
TG,2,2,Low,2,120,11351,FHASE,0,0,0
TG,2,2,Low,2,120,11351,FSEPU,1,0,0
TG,2,2,Low,2,120,11351,MHASE,0,0,0
TG,2,2,Low,2,120,11351,PACL,0,0,0
TG,2,2,Low,3,180,11411,FHASE,0,0,0
TG,2,2,Low,3,180,11411,FSEPU,0,0,0
TG,2,2,Low,3,180,11411,MHASE,0,0,0
TG,2,2,Low,3,180,11411,PACL,0,0,0
TG,2,2,Low,4,240,11471,FHASE,0,0,0
TG,2,2,Low,4,240,11471,FSEPU,1,0,0
TG,2,2,Low,4,240,11471,MHASE,0,0,0
TG,2,2,Low,4,240,11471,PACL,0,0,0
TG,2,2,Low,5,300,11531,FHASE,0,0,0
TG,2,2,Low,5,300,11531,FSEPU,0,0,0
TG,2,2,Low,5,300,11531,MHASE,0,0,0
TG,2,2,Low,5,300,11531,PACL,0,0,0
TG,2,2,Low,6,360,11591,FHASE,1,0,0
TG,2,2,Low,6,360,11591,FSEPU,0,0,0
TG,2,2,Low,6,360,11591,MHASE,0,0,0
TG,2,2,Low,6,360,11591,PACL,0,0,0
TG,2,6,Low,1,60,21677,FHASE,0,0,0
TG,2,6,Low,1,60,21677,FSEPU,0,0,0
TG,2,6,Low,1,60,21677,MHASE,0,0,0
TG,2,6,Low,1,60,21677,PACL,0,0,0
TG,2,6,Low,2,120,21737,FHASE,1,0,0
TG,2,6,Low,2,120,21737,FSEPU,1,0,0
TG,2,6,Low,2,120,21737,MHASE,0,0,0
TG,2,6,Low,2,120,21737,PACL,1,0,0
TG,2,6,Low,3,180,21797,FHASE,0,0,0
TG,2,6,Low,3,180,21797,FSEPU,0,0,0
TG,2,6,Low,3,180,21797,MHASE,0,0,0
TG,2,6,Low,3,180,21797,PACL,0,0,0
TG,2,6,Low,4,240,21857,FHASE,0,0,0
TG,2,6,Low,4,240,21857,FSEPU,0,0,0
TG,2,6,Low,4,240,21857,MHASE,0,0,0
TG,2,6,Low,4,240,21857,PACL,1,0,0
TG,2,6,Low,5,300,21917,FHASE,1,0,0
TG,2,6,Low,5,300,21917,FSEPU,0,0,0
TG,2,6,Low,5,300,21917,MHASE,0,0,0
TG,2,6,Low,5,300,21917,PACL,0,0,0
TG,2,6,Low,6,360,21977,FHASE,1,0,0
TG,2,6,Low,6,360,21977,FSEPU,0,0,0
TG,2,6,Low,6,360,21977,MHASE,0,0,0
TG,2,6,Low,6,360,21977,PACL,1,0,0
GJ,5,7,Medium,2,60,20015,PACL,1,0,0
GJ,5,7,Medium,2,60,20015,FHASE,0,0,0
GJ,5,7,Medium,2,60,20015,FSEPU,0,0,0
GJ,5,7,Medium,2,60,20015,MHASE,0,0,0
GJ,5,7,Medium,4,120,20075,FHASE,0,0,0
GJ,5,7,Medium,4,120,20075,FSEPU,0,0,0
GJ,5,7,Medium,4,120,20075,MHASE,0,0,0
GJ,5,7,Medium,4,120,20075,PACL,0,0,0
GJ,5,7,Medium,6,180,20135,FHASE,1,0,0
GJ,5,7,Medium,6,180,20135,FSEPU,1,0,0
GJ,5,7,Medium,6,180,20135,MHASE,0,0,0
GJ,5,7,Medium,6,180,20135,PACL,0,0,0
GJ,5,7,Medium,8,240,20195,FHASE,0,0,0
GJ,5,7,Medium,8,240,20195,FSEPU,0,0,0
GJ,5,7,Medium,8,240,20195,MHASE,0,0,0
GJ,5,7,Medium,8,240,20195,PACL,0,0,0
GJ,5,7,Medium,10,300,20255,FHASE,0,0,0
GJ,5,7,Medium,10,300,20255,FSEPU,0,0,0
GJ,5,7,Medium,10,300,20255,MHASE,0,0,0
GJ,5,7,Medium,10,300,20255,PACL,0,0,0
GJ,5,7,Medium,12,360,20315,FHASE,0,0,0
GJ,5,7,Medium,12,360,20315,FSEPU,0,0,0
GJ,5,7,Medium,12,360,20315,MHASE,0,0,0
GJ,5,7,Medium,12,360,20315,PACL,0,0,0
GJ,5,7,Medium,14,420,20375,FHASE,1,0,0
GJ,5,7,Medium,14,420,20375,MHASE,1,0,0
GJ,5,7,Medium,14,420,20375,FSEPU,0,0,0
GJ,5,7,Medium,14,420,20375,PACL,0,0,0
GJ,5,7,Medium,16,480,20435,FHASE,1,0,0
GJ,5,7,Medium,16,480,20435,FSEPU,0,0,0
GJ,5,7,Medium,16,480,20435,MHASE,0,0,0
GJ,5,7,Medium,16,480,20435,PACL,0,0,0
GJ,5,7,Medium,18,540,20495,FHASE,1,0,0
GJ,5,7,Medium,18,540,20495,FSEPU,1,0,0
GJ,5,7,Medium,18,540,20495,MHASE,0,0,0
GJ,5,7,Medium,18,540,20495,PACL,0,0,0
GJ,5,7,Medium,20,600,20555,FHASE,0,0,0
GJ,5,7,Medium,20,600,20555,FSEPU,0,0,0
GJ,5,7,Medium,20,600,20555,MHASE,0,0,0
GJ,5,7,Medium,20,600,20555,PACL,0,0,0
GJ,5,7,Medium,22,660,20615,FHASE,0,0,0
GJ,5,7,Medium,22,660,20615,FSEPU,0,0,0
GJ,5,7,Medium,22,660,20615,MHASE,0,0,0
GJ,5,7,Medium,22,660,20615,PACL,0,0,0
GJ,5,7,Medium,24,720,20675,FHASE,1,0,0
GJ,5,7,Medium,24,720,20675,FSEPU,0,0,0
GJ,5,7,Medium,24,720,20675,MHASE,0,0,0
GJ,5,7,Medium,24,720,20675,PACL,0,0,0
GJ,5,7,Medium,26,780,20735,MHASE,1,0,0
GJ,5,7,Medium,26,780,20735,FHASE,0,0,0
GJ,5,7,Medium,26,780,20735,FSEPU,0,0,0
GJ,5,7,Medium,26,780,20735,PACL,0,0,0
GJ,5,7,Medium,28,840,20795,MHASE,1,0,0
GJ,5,7,Medium,28,840,20795,FHASE,0,0,0
GJ,5,7,Medium,28,840,20795,FSEPU,0,0,0
GJ,5,7,Medium,28,840,20795,PACL,0,0,0
GJ,5,7,Medium,30,900,20855,PACL,1,0,0
GJ,5,7,Medium,30,900,20855,FHASE,1,0,0
GJ,5,7,Medium,30,900,20855,FSEPU,0,0,0
GJ,5,7,Medium,30,900,20855,MHASE,0,0,0
GJ,5,7,Medium,32,960,20915,FHASE,1,1,0
GJ,5,7,Medium,32,960,20915,MHASE,1,1,0
GJ,5,7,Medium,32,960,20915,PACL,1,0,0
GJ,5,7,Medium,32,960,20915,FSEPU,0,0,0
GJ,5,7,Medium,34,1020,20975,FHASE,0,0,0
GJ,5,7,Medium,34,1020,20975,FSEPU,0,0,0
GJ,5,7,Medium,34,1020,20975,MHASE,0,0,0
GJ,5,7,Medium,34,1020,20975,PACL,0,0,0
GJ,5,7,Medium,36,1080,21035,FHASE,0,0,0
GJ,5,7,Medium,36,1080,21035,FSEPU,0,0,0
GJ,5,7,Medium,36,1080,21035,MHASE,0,0,0
GJ,5,7,Medium,36,1080,21035,PACL,0,0,0
MB,4,17,Medium,2,60,17791,FHASE,0,0,0
MB,4,17,Medium,2,60,17791,FSEPU,0,0,0
MB,4,17,Medium,2,60,17791,MHASE,0,0,0
MB,4,17,Medium,2,60,17791,PACL,0,0,0
MB,4,17,Medium,4,120,17849,FSEPU,1,0,0
MB,4,17,Medium,4,120,17849,FHASE,1,0,0
MB,4,17,Medium,4,120,17849,MHASE,0,0,0
MB,4,17,Medium,4,120,17849,PACL,0,0,0
MB,4,17,Medium,6,180,17907,FHASE,0,0,0
MB,4,17,Medium,6,180,17907,FSEPU,0,0,0
MB,4,17,Medium,6,180,17907,MHASE,0,0,0
MB,4,17,Medium,6,180,17907,PACL,0,0,0
MB,4,17,Medium,8,240,17965,FHASE,0,0,0
MB,4,17,Medium,8,240,17965,FSEPU,0,0,0
MB,4,17,Medium,8,240,17965,MHASE,0,0,0
MB,4,17,Medium,8,240,17965,PACL,0,0,0
MB,4,17,Medium,10,300,18023,FHASE,1,0,0
MB,4,17,Medium,10,300,18023,FSEPU,0,0,0
MB,4,17,Medium,10,300,18023,MHASE,0,0,0
MB,4,17,Medium,10,300,18023,PACL,0,0,0
MB,4,17,Medium,12,360,18081,FHASE,0,0,0
MB,4,17,Medium,12,360,18081,FSEPU,0,0,0
MB,4,17,Medium,12,360,18081,MHASE,0,0,0
MB,4,17,Medium,12,360,18081,PACL,0,0,0
MB,4,17,Medium,14,420,18139,FHASE,0,0,0
MB,4,17,Medium,14,420,18139,FSEPU,0,0,0
MB,4,17,Medium,14,420,18139,MHASE,0,0,0
MB,4,17,Medium,14,420,18139,PACL,0,0,0
GJ,5,16,Medium,2,60,17895,FHASE,1,0,0
GJ,5,16,Medium,2,60,17895,FSEPU,1,0,0
GJ,5,16,Medium,2,60,17895,MHASE,1,0,0
GJ,5,16,Medium,2,60,17895,PACL,0,0,0
GJ,5,16,Medium,4,120,17955,FHASE,0,0,0
GJ,5,16,Medium,4,120,17955,FSEPU,0,0,0
GJ,5,16,Medium,4,120,17955,MHASE,0,0,0
GJ,5,16,Medium,4,120,17955,PACL,0,0,0
GJ,5,16,Medium,6,180,18015,FHASE,0,0,0
GJ,5,16,Medium,6,180,18015,FSEPU,0,0,0
GJ,5,16,Medium,6,180,18015,MHASE,0,0,0
GJ,5,16,Medium,6,180,18015,PACL,0,0,0
GJ,5,16,Medium,8,240,18075,FHASE,0,0,0
GJ,5,16,Medium,8,240,18075,FSEPU,0,0,0
GJ,5,16,Medium,8,240,18075,MHASE,0,0,0
GJ,5,16,Medium,8,240,18075,PACL,0,0,0
GJ,5,16,Medium,10,300,18135,FHASE,0,0,0
GJ,5,16,Medium,10,300,18135,FSEPU,0,0,0
GJ,5,16,Medium,10,300,18135,MHASE,0,0,0
GJ,5,16,Medium,10,300,18135,PACL,0,0,0
GJ,5,16,Medium,12,360,18195,FHASE,0,0,0
GJ,5,16,Medium,12,360,18195,FSEPU,0,0,0
GJ,5,16,Medium,12,360,18195,MHASE,0,0,0
GJ,5,16,Medium,12,360,18195,PACL,0,0,0
GJ,5,16,Medium,14,420,18255,FHASE,0,0,0
GJ,5,16,Medium,14,420,18255,FSEPU,0,0,0
GJ,5,16,Medium,14,420,18255,MHASE,0,0,0
GJ,5,16,Medium,14,420,18255,PACL,0,0,0
GJ,5,16,Medium,16,480,18315,FHASE,0,0,0
GJ,5,16,Medium,16,480,18315,FSEPU,0,0,0
GJ,5,16,Medium,16,480,18315,MHASE,0,0,0
GJ,5,16,Medium,16,480,18315,PACL,0,0,0
GJ,5,16,Medium,18,540,18375,FHASE,0,0,0
GJ,5,16,Medium,18,540,18375,FSEPU,0,0,0
GJ,5,16,Medium,18,540,18375,MHASE,0,0,0
GJ,5,16,Medium,18,540,18375,PACL,0,0,0
GJ,5,16,Medium,20,600,18405,FHASE,0,0,0
GJ,5,16,Medium,20,600,18405,FSEPU,0,0,0
GJ,5,16,Medium,20,600,18405,MHASE,0,0,0
GJ,5,16,Medium,20,600,18405,PACL,0,0,0
GJ,5,16,Medium,22,660,18465,FHASE,0,0,0
GJ,5,16,Medium,22,660,18465,FSEPU,0,0,0
GJ,5,16,Medium,22,660,18465,MHASE,0,0,0
GJ,5,16,Medium,22,660,18465,PACL,0,0,0
GJ,5,16,Medium,24,720,18525,FHASE,0,0,0
GJ,5,16,Medium,24,720,18525,FSEPU,0,0,0
GJ,5,16,Medium,24,720,18525,MHASE,0,0,0
GJ,5,16,Medium,24,720,18525,PACL,0,0,0
GJ,5,16,Medium,26,780,18585,FHASE,0,0,0
GJ,5,16,Medium,26,780,18585,FSEPU,0,0,0
GJ,5,16,Medium,26,780,18585,MHASE,0,0,0
GJ,5,16,Medium,26,780,18585,PACL,0,0,0
GJ,5,16,Medium,28,840,18645,FHASE,0,0,0
GJ,5,16,Medium,28,840,18645,FSEPU,0,0,0
GJ,5,16,Medium,28,840,18645,MHASE,0,0,0
GJ,5,16,Medium,28,840,18645,PACL,0,0,0
GJ,5,16,Medium,30,900,18705,FHASE,0,0,0
GJ,5,16,Medium,30,900,18705,FSEPU,0,0,0
GJ,5,16,Medium,30,900,18705,MHASE,0,0,0
GJ,5,16,Medium,30,900,18705,PACL,0,0,0
GJ,5,16,Medium,32,960,18765,FHASE,0,0,0
GJ,5,16,Medium,32,960,18765,FSEPU,0,0,0
GJ,5,16,Medium,32,960,18765,MHASE,0,0,0
GJ,5,16,Medium,32,960,18765,PACL,0,0,0
GJ,5,16,Medium,34,1020,18825,FHASE,0,0,0
GJ,5,16,Medium,34,1020,18825,FSEPU,0,0,0
GJ,5,16,Medium,34,1020,18825,MHASE,0,0,0
GJ,5,16,Medium,34,1020,18825,PACL,0,0,0
GJ,5,16,Medium,36,1080,18885,FHASE,0,0,0
GJ,5,16,Medium,36,1080,18885,FSEPU,0,0,0
GJ,5,16,Medium,36,1080,18885,MHASE,0,0,0
GJ,5,16,Medium,36,1080,18885,PACL,0,0,0
GJ,5,16,Medium,38,1140,18945,FHASE,0,0,0
GJ,5,16,Medium,38,1140,18945,FSEPU,0,0,0
GJ,5,16,Medium,38,1140,18945,MHASE,0,0,0
GJ,5,16,Medium,38,1140,18945,PACL,0,0,0
GJ,5,5,Medium,1,60,31983,FHASE,0,0,0
GJ,5,5,Medium,1,60,31983,FSEPU,0,0,0
GJ,5,5,Medium,1,60,31983,MHASE,1,0,0
GJ,5,5,Medium,1,60,31983,PACL,0,0,0
GJ,5,5,Medium,2,120,32043,FHASE,1,0,0
GJ,5,5,Medium,2,120,32043,FSEPU,0,0,0
GJ,5,5,Medium,2,120,32043,MHASE,1,0,0
GJ,5,5,Medium,2,120,32043,PACL,0,0,0
GJ,5,5,Medium,3,180,32103,FHASE,0,0,0
GJ,5,5,Medium,3,180,32103,FSEPU,0,0,0
GJ,5,5,Medium,3,180,32103,MHASE,0,0,0
GJ,5,5,Medium,3,180,32103,PACL,0,0,0
GJ,5,5,Medium,4,240,32163,FHASE,0,0,0
GJ,5,5,Medium,4,240,32163,FSEPU,0,0,0
GJ,5,5,Medium,4,240,32163,MHASE,0,0,0
GJ,5,5,Medium,4,240,32163,PACL,0,0,0
GJ,5,5,Medium,5,300,32223,FHASE,0,0,0
GJ,5,5,Medium,5,300,32223,FSEPU,0,0,0
GJ,5,5,Medium,5,300,32223,MHASE,0,0,0
GJ,5,5,Medium,5,300,32223,PACL,0,0,0
GJ,5,5,Medium,6,360,32283,FHASE,1,0,0
GJ,5,5,Medium,6,360,32283,FSEPU,0,0,0
GJ,5,5,Medium,6,360,32283,MHASE,1,0,0
GJ,5,5,Medium,6,360,32283,PACL,0,0,0
GJ,5,5,Medium,7,420,32343,FHASE,0,0,0
GJ,5,5,Medium,7,420,32343,FSEPU,0,0,0
GJ,5,5,Medium,7,420,32343,MHASE,1,0,0
GJ,5,5,Medium,7,420,32343,PACL,0,0,0
GJ,5,5,Medium,8,480,32403,FHASE,1,0,0
GJ,5,5,Medium,8,480,32403,FSEPU,0,0,0
GJ,5,5,Medium,8,480,32403,MHASE,1,0,0
GJ,5,5,Medium,8,480,32403,PACL,1,0,0
GJ,5,5,Medium,9,540,32463,FHASE,1,0,0
GJ,5,5,Medium,9,540,32463,FSEPU,0,0,0
GJ,5,5,Medium,9,540,32463,MHASE,1,1,0
GJ,5,5,Medium,9,540,32463,PACL,0,0,0
GJ,5,5,Medium,10,600,32523,FHASE,0,0,0
GJ,5,5,Medium,10,600,32523,FSEPU,0,0,0
GJ,5,5,Medium,10,600,32523,MHASE,0,0,0
GJ,5,5,Medium,10,600,32523,PACL,1,0,0
GJ,5,5,Medium,11,660,32583,FHASE,0,0,0
GJ,5,5,Medium,11,660,32583,FSEPU,0,0,0
GJ,5,5,Medium,11,660,32583,MHASE,1,0,0
