Year,Trial,Reef,Treatment,Initial.sex,Initial.length,Final.length,Initial.log.length,log.biomass,biomass,Initial.biomass.total,Initial.female.biomass,Initial.male.biomass,Final.log.length,Final.log.biomass,Biomass,Final.biomass.total,Final.biomass.female,Final.biomass.male,Avg.biomass.total,Avg.fem.biomass,Avg.male.biomass,notes
2018,5,10,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,10,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,10,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,5,10,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,10,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,10,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,10,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,10,Medium,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,10,Medium,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,10,Medium,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,10,Medium,Male,39,,3.663561646,0.003935584,1.003943338,,,,,,,,,,,,,
2018,5,10,Medium,Male,34,,3.526360525,-0.390524226,0.676702036,,,,,,,,,,,,,
2018,5,10,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,5,10,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,10,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,10,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,10,Medium,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,11,Low,Female,21,,3.044522438,-1.775831854,0.169342523,7.991838171,5.461661571,2.5301766,,,,2.43,1.09,1.34,5.210919085,3.275830786,1.9350883,
2018,5,11,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,5,11,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,5,11,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,11,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,11,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,11,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,11,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,11,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,11,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,11,Low,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,11,Low,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,11,Low,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,11,Low,Male,34,,3.526360525,-0.390524226,0.676702036,,,,,,,,,,,,,
2018,5,11,Low,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,11,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,11,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,11,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,11,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,11,Low,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,12,High,Female,25,,3.218875825,-1.274557497,0.279554644,8.047205579,5.429571241,2.617634338,,,,0,0,0,4.02360279,2.714785621,1.308817169,
2018,5,12,High,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,5,12,High,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,5,12,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,12,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,5,12,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,5,12,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,12,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,12,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,12,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,12,High,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,12,High,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,12,High,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,12,High,Male,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2018,5,12,High,Male,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2018,5,12,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,5,12,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,12,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,12,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,12,High,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,13,Low,Female,20,,2.995732274,-1.916105918,0.147178975,8.113862739,5.414427937,2.699434802,,,,0,0,0,4.05693137,2.707213968,1.349717401,
2018,5,13,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,5,13,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,5,13,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,5,13,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,13,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,5,13,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,13,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,13,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,13,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,13,Low,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,13,Low,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,13,Low,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,13,Low,Male,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2018,5,13,Low,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,13,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,5,13,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,13,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,13,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,13,Low,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2018,5,14,Medium,Female,21,,3.044522438,-1.775831854,0.169342523,8.235685433,5.813750072,2.421935362,,,,2.3,1.78,0.52,5.267842717,3.796875036,1.470967681,
2018,5,14,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,5,14,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,14,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,14,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,14,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,14,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,14,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,14,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,14,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,14,Medium,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,14,Medium,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,14,Medium,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,14,Medium,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,14,Medium,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,14,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,5,14,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,14,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,14,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,14,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,15,High,Female,25,,3.218875825,-1.274557497,0.279554644,8.22656572,5.547043603,2.679522116,,,,5.31,3.06,2.25,6.76828286,4.303521802,2.464761058,
2018,5,15,High,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,5,15,High,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2018,5,15,High,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,5,15,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,15,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,15,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,15,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,15,High,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,15,High,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,15,High,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,15,High,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,15,High,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,15,High,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,15,High,Male,35,,3.555348061,-0.307183667,0.735515499,,,,,,,,,,,,,
2018,5,15,High,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,5,15,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,15,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,15,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,15,High,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,16,Medium,Female,20,,2.995732274,-1.916105918,0.147178975,8.484108531,5.775696135,2.708412397,,,,2.51,2.37,0.14,5.497054266,4.072848067,1.424206198,
2018,5,16,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,5,16,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,16,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,16,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,16,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,16,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,16,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,16,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,16,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,16,Medium,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,16,Medium,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,16,Medium,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,16,Medium,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,16,Medium,Male,34,,3.526360525,-0.390524226,0.676702036,,,,,,,,,,,,,
2018,5,16,Medium,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,16,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,16,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,16,Medium,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,16,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,17,Low,Female,20,,2.995732274,-1.916105918,0.147178975,8.319143417,5.595769429,2.723373988,,,,2.58,1.81,0.77,5.449571708,3.702884714,1.746686994,
2018,5,17,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,5,17,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,5,17,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,17,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,17,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,17,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,17,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,17,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,17,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,17,Low,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,17,Low,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,17,Low,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,17,Low,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,17,Low,Male,35,,3.555348061,-0.307183667,0.735515499,,,,,,,,,,,,,
2018,5,17,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,17,Low,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,17,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,17,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,17,Low,Female,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,18,High,Female,25,,3.218875825,-1.274557497,0.279554644,8.272048181,5.759580766,2.512467416,,,,2.94,1.46,1.48,5.606024091,3.609790383,1.996233708,
2018,5,18,High,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,5,18,High,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,5,18,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,18,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,18,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,18,High,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,5,18,High,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,5,18,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,18,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,18,High,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,18,High,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,5,18,High,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,18,High,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,18,High,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,5,18,High,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,5,18,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,18,High,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,5,18,High,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,5,18,High,Female,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2018,6,1,Low,Female,22,,3.091042453,-1.642084577,0.193576097,6.24323879,3.836753467,2.406485323,,,,0.32,0.32,0,3.281619395,2.078376734,1.203242661,"moved to 4 gravids for trial 6, bsed on natural collections. 5:4:11, M:G:F ratio"
2018,6,1,Low,Female,20,,2.995732274,-1.916105918,0.147178975,,,,,,,,,,,,,
2018,6,1,Low,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2018,6,1,Low,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2018,6,1,Low,Female,20,,2.995732274,-1.916105918,0.147178975,,,,,,,,,,,,,
2018,6,1,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,1,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,6,1,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,6,1,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,1,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,6,1,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,6,1,Low,Male,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,6,1,Low,Male,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,6,1,Low,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,6,1,Low,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,6,1,Low,Male,36,,3.583518938,-0.226191043,0.797565718,,,,,,,,,,,,,
2018,6,1,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,6,1,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,6,1,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,6,1,Low,Female,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,6,2,Control,Female,22,,3.091042453,-1.642084577,0.193576097,6.559738366,4.179438844,2.380299523,,,,0.22,0.22,0,3.389869183,2.199719422,1.190149761,
2018,6,2,Control,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,6,2,Control,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2018,6,2,Control,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,6,2,Control,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,6,2,Control,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,6,2,Control,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,2,Control,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,6,2,Control,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,2,Control,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,6,2,Control,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,6,2,Control,Male,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,6,2,Control,Male,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,6,2,Control,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,6,2,Control,Male,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,6,2,Control,Male,35,,3.555348061,-0.307183667,0.735515499,,,,,,,,,,,,,
2018,6,2,Control,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,2,Control,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,6,2,Control,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,6,2,Control,Female,34,,3.526360525,-0.390524226,0.676702036,,,,,,,,,,,,,
2018,6,3,Medium,Female,20,,2.995732274,-1.916105918,0.147178975,6.269808022,4.012216297,2.257591725,,,,1.64,0.84,0.8,3.954904011,2.426108148,1.528795863,
2018,6,3,Medium,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,6,3,Medium,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2018,6,3,Medium,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,6,3,Medium,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,6,3,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,6,3,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,6,3,Medium,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,6,3,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,3,Medium,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,3,Medium,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,6,3,Medium,Male,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,6,3,Medium,Male,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,6,3,Medium,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,6,3,Medium,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,6,3,Medium,Male,33,,3.496507561,-0.476352928,0.621044259,,,,,,,,,,,,,
2018,6,3,Medium,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,6,3,Medium,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,6,3,Medium,Female,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,6,3,Medium,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,6,4,Low,Female,22,,3.091042453,-1.642084577,0.193576097,6.102828246,4.051844315,2.050983931,,,,0.32,0.32,0,3.211414123,2.185922157,1.025491966,
2018,6,4,Low,Female,20,,2.995732274,-1.916105918,0.147178975,,,,,,,,,,,,,
2018,6,4,Low,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2018,6,4,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,6,4,Low,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,6,4,Low,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,6,4,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,4,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,4,Low,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,6,4,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,4,Low,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,6,4,Low,Male,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,6,4,Low,Male,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,6,4,Low,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,6,4,Low,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,6,4,Low,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,6,4,Low,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,4,Low,Female,28,,3.33220451,-0.948732087,0.387231688,,,,,,,,,,,,,
2018,6,4,Low,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,6,4,Low,Female,31,,3.433987204,-0.656101956,0.518869976,,,,,,,,,,,,,
2018,6,5,Control,Female,22,,3.091042453,-1.642084577,0.193576097,6.079660747,3.948960526,2.130700221,,,,0.78,0.46,0.32,3.429830373,2.204480263,1.225350111,
2018,6,5,Control,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,6,5,Control,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,6,5,Control,Female,21,,3.044522438,-1.775831854,0.169342523,,,,,,,,,,,,,
2018,6,5,Control,Female,22,,3.091042453,-1.642084577,0.193576097,,,,,,,,,,,,,
2018,6,5,Control,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,5,Control,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,6,5,Control,Female,25,,3.218875825,-1.274557497,0.279554644,,,,,,,,,,,,,
2018,6,5,Control,Female,23,,3.135494216,-1.514283625,0.219965706,,,,,,,,,,,,,
2018,6,5,Control,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,6,5,Control,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,6,5,Control,Male,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,6,5,Control,Male,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
2018,6,5,Control,Male,29,,3.36729583,-0.847842859,0.428337922,,,,,,,,,,,,,
2018,6,5,Control,Male,30,,3.401197382,-0.75037427,0.472189793,,,,,,,,,,,,,
2018,6,5,Control,Male,32,,3.465735903,-0.564822924,0.568460799,,,,,,,,,,,,,
2018,6,5,Control,Female,24,,3.17805383,-1.391922691,0.24859687,,,,,,,,,,,,,
2018,6,5,Control,Female,27,,3.295836866,-1.05329081,0.348788063,,,,,,,,,,,,,
2018,6,5,Control,Female,26,,3.258096538,-1.161796065,0.312923645,,,,,,,,,,,,,
